2011/9/15 9:21,63,59,60,60.4375,60,52,47,60,61,59,70,51,60,63,60,59,68,60,65,69,67,55,1,77,49,59,64,64,51,64,62,55
2011/9/15 9:21,60,58,58,56,60,62,51,58,58,61,64,59,46,72,73,50,70,60,58,60,52,57,48,59,59,71,56,56,44,69,62,49
2011/9/15 9:21,58,58,50,56.66666667,60,58,44,66,59,46,61,66,58,62,56,63,62,58,55,67,62,59,56,65,55,47,75,60,70,67,62,52
2011/9/15 9:22,68,59,81,0,53,60,66,68,60,58,49,49,61,65,63,58,68,57,59,59,59,73,51,54,55,63,64.77777778,58.83333333,62,57,59,48
2011/9/15 9:22,68,59,81,0,53,60,66,57,59,57,45,58,53,47,67,49,65,57,57,61,36,72,64,68,57,58,52,58,58,76,58,55
2011/9/15 9:22,58,60,54,65,80,57,61,64,55,47,66,53,57,58,67,59,60,57,56,71,57,65,41,62,62,60,53,65,53,59,60,53
2011/9/15 9:23,58,64,45,67,50,64,46,54,54,20,78,62,55,74,67,63,63,61,58,66,59,74,55,39,39,50,59,51,45,59,55,80
2011/9/15 9:23,56,60,65,59.5,59,61,51,52,46,49,64,48,48,103,61,65,30,66,58,44,66,62,50,70,64,55,68,64,21,49,66,52
2011/9/15 9:23,57,59,57,67,54,59,68,64,48,59,61,53,54,62,66,60,70,61,59,59,56,64,64,58,56,53,62,63,61,66,63,55
2011/9/15 9:24,59,52,69,63,53,64,59,54,55,43,67,53,48,68,51,48,70,59,60,62,56,66,59,62,52,58,56,61,43,60,57,53
2011/9/15 9:24,64,57,64,49,59,58,57,63,63,59,65,53,56,59,73,54,70,62,60,58.63636364,57,60,77,47,42,48,66,51,59,65,52,54
2011/9/15 9:24,46,53,50,50.14285714,67,60,70,56,47,42,67,50,67,59,51,54,67,62,65,72,54,64,49,61,52,51,59,65,38,63,61,53
2011/9/15 9:25,58,58,59,53,64,65,53,60,49,58,56,55,50,59,48,53,62,58,60,62,59,62,35,70,56,58,69,68,57,63,61,55
2011/9/15 9:25,58,58,59,53,64,65,53,58,54,52,75,57,52,47,43,59,66,62,62,62,60,62,32,71,45,48,57,58,43,67,54,52
2011/9/15 9:25,57,59,58,57.95,57,56,65,56,61,60,77,54,61,69,61,58,58.75,60,57,68,61,67,38,64,57,54,62,60,60,60,53,53
2011/9/15 9:26,59,63,62,60.69565217,66,57,61,44,57,58,66,70,48,68,58,54,65,66,64,58,49,60,66,60,59,52,52,66,62,73,63,56
2011/9/15 9:26,63,70,64,66.78571429,73,51,43,65,51,56,59,55,63,61,61,47,67,48,59,68,65,61,46,56,67,50,43,74,68,63,58,53
2011/9/15 9:26,59,66,55,61,65,53,66,70,60,58,66,65,50,61,60,61,65,63,58,53,62,66,23,62,65,55,63,62,61,69,56,50
2011/9/15 9:27,66,60,55,66,60,57,51,64,52,56,56,57,55,64,56,53,66,62,58,53,61,61,43,48,66,65,62,58,55,54,60,51
2011/9/15 9:27,67,63,57,62,59,70,44,60,55,44,67,61,54,66,58,56,64,58,59,58,62,57,35,54,61,72,68,75,58,63,56,50
2011/9/15 9:27,48,57,57,56.30769231,79,57,49,70,59,59,72,51,55,57,62,48,69,64,67,58,60,68,42,67,63,47,62,63,52,65,58,55
2011/9/15 9:28,59,63,47,50,61,41,53,65,58,45,75,51,49,63,55,47,67,61,58,75,60,62,47,74,70,54,63,57,57,62,55,52
2011/9/15 9:28,56,58,48,63,55,59,59,66,50,60,61,55,51,73,65,54,67,59,58,62,57,74,49,66,55,57,58,63,50,65,56,63
2011/9/15 9:28,72,59,52,67,59,65,54,65,50,67,64,60,63,60,65,52,65,54,61,63,67,61,47,60,55,53,55,66,58,50,52,58
2011/9/15 9:29,48,63,66,60,78,70,52,62,54,55,51,58,65,59,54,50,62,60,59,70,63,63,52,72,55,44,56,67,58,59,58,59
2011/9/15 9:29,73,66,67,60,58.42857143,59,58,51,62,44,63,51,70,59,66,58,65,66,58,66,52,62,49,63,60,47,67,65,56,61,53,52
2011/9/15 9:29,57,60,65,56,52,59,70,47,55,62,56,61,61,69,60,49,65,58,56,67,62,66,25,58,53,41,69,50,57,69,50,53
2011/9/15 9:30,58.63636364,62,53,57,57,70,58,68,58,60,75,50,54,69,56,60,67,58,62,65,71,70,50,66,84,48,60,61,63,74,57,51
2011/9/15 9:30,65,60,48,58.76923077,75,57,56,59,67,62,75,55,63,60,58,64,63,57,57,68,61,65,50,60,47,58,57,62,59,53,54,63
2011/9/15 9:30,63,60,55,50,70,59,64,63.5,63,64,64,64,56,72,63,56,63,61,59,67,65,63,43,62,58,58,66,58,58,70,64,47
2011/9/15 9:31,63,66,60,49,77,63,56,68,59,59,67,54,53,65,63,63,63,57,57,72,50,65,29,65,55,56,71,60,57,56,47,44
2011/9/15 9:31,69,59,60,63,61,63,65,65,62,44,78,55,63,88,61,54,65,61,58,67,63,58,51,55,56,55,60,69,48,69,63,56
2011/9/15 9:31,72,73,58,67.875,62,55,65,61,50,58,56,53,66,76,49,52,65,58,59,60.4,59,62,61,60,63,55,68,64,52,64,57,60
2011/9/15 9:32,67,51,26,58,54,43,66,63,63,57,54,55,60,69,62,57,64,54,60,63,62,67,55,57,49,62,74,56,45,67,60,60
2011/9/15 9:32,50,56,56,49,60,66,59,57,62,67,76,59,70,72,55,58,71,61,56,78,55,72,62,67,66,53,60,57,59,41,54,54
2011/9/15 9:32,56,61,59.5,63,58,69,49,74,65,56,65,65,62,62,55,54,62,58,56,77,60,52,56,61,58,44,65,61,58,63,60,56
2011/9/15 9:33,54,68,53,59,36,64,54,66,65,58,69,58,65,58,64,59,65,62,59,94,57,55,62,58,53,51,66,59,49,60,61,63
2011/9/15 9:33,50,55,53,67,78,62,62,69,59,59,62,61,55,72,54,60,60,60,57,51,56,64,57,61,59,60,74,61,59,65,57,59
2011/9/15 9:33,62,52,39,56,40,30,67,71,59,33,53,55,60,53,67,59,65,60,52,67,70,61,57,68,61,48,71,59,56,54,58,49
2011/9/15 9:34,66,64,59,62.9375,46,65,76,60,57,58,75,64,51,60,61,54,65,57,57,69,56,56,3,44,59,49,69,50,58,69,59,52
2011/9/15 9:34,68,68,51,63.75,56,49,54,62,63,54,51,69,65,63,61,60,65,63,53,82,69,65,53,68,57,52,56,58,55,64,52,57
2011/9/15 9:34,64,56,51,61,59,55,51,58,60,58,64,62,55,67,68,63,74,63,61,52,59,71,58,73,52,56,66,53,59,64,58,54
2011/9/15 9:35,59,77,64,70.11111111,61,62,58,68,58,45,61,50,59,74,60,52,68,59,61,72,61,57,40,47,52,47,60,57,56,66,54,53
2011/9/15 9:35,72,63,55,58,57.21052632,60.88888889,57.35294118,57,64,57,67,56,50,55,62,62,62,58,51,65,58,67,51,57,68,52,63,61,59,67,59,52
2011/9/15 9:35,67,60,59,58,53,60,57,62.2,62,56.5,58,53,55,76,61,48,62,58,57,58,61,55,35,66,46,57,57,53,56,71,49,54
2011/9/15 9:36,70,58,53,67,42,65,65,63,60,56,70,56,59,71,63,57,64,58,57,64,55,74,39,65,53,52,56,59,60,66,46,51
2011/9/15 9:36,65,61,66,63.03846154,50,54,60,61,56,56,75,62,57,77,68,54,70,65,58,58,64,50,57,63,58,54,63,58,56,59,55,57
2011/9/15 9:36,76,54,61,62.52173913,57,64,57,59,55,56,69,57,57,70,59,57,63,59,63,73,50,65,52,68,52,43,49,57,40,68,60,67
2011/9/15 9:37,61,65,54,57,60,49,65,73,58,53,71,56,63,68,65,54,63,59,53,59,61,73,55,65,51,58,53,61,47,65,63,59
2011/9/15 9:37,60,66,62,63.07692308,60,61,44,56,56,54,62,54,59,68,72,55,66,60,55,57,59,84,49,61,53,58,71,71,66,58,56,53
2011/9/15 9:37,62,59,54,59.19047619,57,53,69,78,44,56,62,55,59,56,60,61,71,61,57,81,63,56,72,69,56,55,71,58,39,45,57,49
2011/9/15 9:38,50,71,65,67,70,65,46,64,60,58,63,55,64,64,58,61,58.88888889,58,59,75,58,71,50,74,51,61,48,71,59,45,46,64
2011/9/15 9:38,71,73,67,65,61,56,63,64,60,54,65,56,54,62,54,62,61,62,62,72,58,58,52,57,54,53,52,56,49,62,59,55
2011/9/15 9:38,70,41,67,64,68,52,58,66,61,56,61,50,51,66,58,63,62,58,63,61,57,65,65,69,49,66,74,62,63,63,61,56
2011/9/15 9:39,45,55,64,58,63,59,57,70,40,53,53,53,54,67,58,44,65,61,57,51,60,76,65,73,47,65,70,58,58,63,55,61
2011/9/15 9:39,59,63,52,65,65,62,56,71,48,59,52,58,53,58,63,56,63,58,55,62,57,63,47,75,66,51,58,54,66,67,58,50
2011/9/15 9:39,59,56,58,57.80769231,70,65,81,54,55,61,67,61,44,74,58,48,62,58,60,72,51,47,63,54,52,41,67,55,53,62,70,64
2011/9/15 9:40,68,55,66,63.03125,64,47,69,62,58,51,64,63,44,75,62,53,62,61,60,65,58,61,42,77,45,53,62,57,35,54,52,65
2011/9/15 9:40,55,59,63,59.19047619,57,60,63,55,64,64,60,50,56,66,65,64,62,59,64,64,78,62,67,43,65,35,63,61,63,57,63,45
2011/9/15 9:40,62,58,59,59.41176471,50,61,54,56,57,52,61,48,63,56,66,57,63,58,60,68,59,68,58,64,55,63,65,67,61,68,56,50
2011/9/15 9:41,63,78,64,67.875,52,48,49,63,53,55,57,69,57,55,58,60,63,58,52,64,81,63,57,68,58,56,63,60,55,54,60,56
2011/9/15 9:41,60,62,59,62,49,62,50,73,55,64,72,62,70,68,52,55,61,57,57,64,61,63,58,59,52,50,68,70,42,57,59,66
2011/9/15 9:41,57,61,55,58,46,52,51,71,50,66,66,59,60,73,60,50,63,62,55,51,55,60,54,62,51,59,58,64,55,67,54,57
2011/9/15 9:42,57,61,55,58,46,52,51,71,60,58,78,62,55,51,54,48,62,60,57,68,56,66,62,65,53,58,70,61,63,56,57,63
2011/9/15 9:42,54,65,54,67,71,57,60,56,57,51,53,50,56,50,68,57,63,60,60,73,60,70,75,59,66,54,74,63,56,65,60,63
2011/9/15 9:42,62,59,72,59,65,63,73,55,56,57,70,54,58,61,59,52,65,61,56,71,61,62,56,64,52,47,70,66,44,63,68,52
2011/9/15 9:43,42,53,37,76,64.625,65,64,60,58,48,58,54,58,62,59,49,63,65,58,76,62,72,54,63,64,59,71,53,54,59,52,52
2011/9/15 9:43,62,58,51,0,52,67,51,57,52,54,81,59,53,72,43,45,67,58,49,75,71,65,44,63,54,56,69,59,47,71,62,55
2011/9/15 9:43,67,56,55,49,54,59,57,57,53,63,72,59,60,60,56,57,62,61,62,70,61,71,35,66,56,46,68,56,58,57,57,56
2011/9/15 9:44,65,55,67,47,59,56,71,65,61,59,60,57,64,64,60,54,66,60,63,79,63,68,58,52,62,53,70,52,62,63,56,49
2011/9/15 9:44,65,64,52,0,61,53,59,60,51,60,65,60,59,61,64,59,67,62,54,69,68,56,62,69,46,48,55,63,57,67,53,57
2011/9/15 9:44,74,43,60,0,73,64,45,61,61,55,55,58,59,49,61,55,63,60,61,54,70,69,42,57,45,50,58,46,62,55,56,55
2011/9/15 9:45,65,48,56,68,59,64,55,58,60,58,68,62,56,71,49,58,66,61,55,67,62,79,58,65,59,46,60,64,24,65,58,56
2011/9/15 9:45,64,64,68,85,50,71,61,55,56,52,51,48,61,56,51,48,63,59,59,77,56,76,72,61,56,53,60,60,55,62,64,67
2011/9/15 9:45,58,66,57,0,63,63,59,66,65,61,65,43,59,52,59,53,60,58,55,54,67,65,48,63,53,55,60,57,59,66,61,53
2011/9/15 9:46,61,59,61,60.15789474,67,52,59,55,59,48,55,56,66,76,61,54,57,60,61,50,58,68,52,34,54,61,66,63,58,58,60,61
2011/9/15 9:46,52,58,52,49,56,53,39,66,60,50,51,53,60,55,61,51,60,65,61,72,57,71,34,59,52,52,51,52,50,61,52,56
2011/9/15 9:46,51,63,54,65,67,63,56,61,55,47,66,50,57,39,55,46,63,60,58,70,60,61,43,56,64,49,68,55,64,60,52,52
2011/9/15 9:47,55,72,61,64.3125,58,53,53,64,61,56,60,55,61,59,64,66,67,59,59,58,55,58,41,64,50,52,64,71,42,56,52,53
2011/9/15 9:47,63,62,56,61.84210526,65,51,57,66,56,45,59,57,61,66,57,56,69,55,57,68,65,66,60,75,63,55,66,58,47,68,60,52
2011/9/15 9:47,56,67,59,67,52,65,49,61,44,50,51,43,45,60,62,65,63,60,55,61,55,77,44,63,66,64,72,58,58,64,52,57
2011/9/15 9:48,59,62,56,62,42,64,50,61,59,64,67,50,58,59,68,52,62,57,60,66,58,68,48,62,54,61,68,56,53,59,64,61
2011/9/15 9:48,54,55,55,55,61,64,59,77,52,68,75,56,52,70,55,49,61,62,56,48,52,48,54,63,53,53,73,67,47,64,62,57
2011/9/15 9:48,72,62,70,26,58,62,65,58,57,62,62,50,51,68,59,52,63,62,60,72,53,65,50,61,53,56,67,57,56,64,65,47
2011/9/15 9:49,54,65,59,39,73,63,64,56,50,41,69,56,53,62,58,55,60,55,48,68,59,51,56,62,57,66,74,61,58,64,41,74
2011/9/15 9:49,66,70,60,50,68,58,50,58,54,69,88,55,60,70,52,67,61,56,54,59,62,60,47,59,52,49,70,55,44,64,55,63
2011/9/15 9:49,61,66,61.44444444,54,59,53,58,57,52,57,55,49,56,76,63,55,66,66,55,75,69,54,64,51,59,51,57,61,49,67,59,59
2011/9/15 9:50,60,67,58,50,65,58,52,63,58,57,62,40,52,66,61,54,68,63,63,37,68,66,51,56,44,40,70,63,58,60,58,57
2011/9/15 9:50,57,72,64,61.53846154,70,56,43,65,58,60,61,55,62,65,56,57,67,60,60,57,56,53,63,61.14285714,68,44,76,62,62,60,59,66
2011/9/15 9:50,44,67,103,31,63,58,54,65,59,46,56,56,51,61,53,58,67,61,59,58,56,57,28,62,61,62,64,53,64,47,55,59
2011/9/15 9:51,51,64,64,80,69,57,67,57,61,55,76,50,58,60,44,50,63,54,54,71,64,82,45.33333333,73,55,67,58,55,69,52,58,62
2011/9/15 9:51,58,58,63,59,57,56,63,62,60,58,73,54,48,68,56,44,60,60,60,47,66,74,54,65,65,54,61,60,55,64,56,53
2011/9/15 9:51,62,69,67,46,63,60,60,63,54,53,62,52,51,54,58,56,65,57,58,65,58,57,52,3,56,68,63,65,37,68,62,50
2011/9/15 9:52,72,58,56,67,58,72,90,58,47,56,64,56,65,61,58,56,64,61,63,69,61,60,45,71,64,40,72,62,67,63,48,52
2011/9/15 9:52,71,60,60,63.66666667,57,69,54,63,57,58,80,53,56,64,54,62,68,61,57,64,58,67,42.5,51,65,36,61,63,52,68,58,61
2011/9/15 9:52,56,55,68,58,72,63,51,60,50,60,77,47,50,67,61,60,68,59,59,79,62,70,40,47,43,37,69,61,58,55,53,57
2011/9/15 9:53,74,62,61,46,65,54,62,39,65,77,67,60,59,72,45,59,66,61,61,56,59,76,44.36363636,74,59,61,65,53,56,61,50,53
2011/9/15 9:53,70,65,59,63.6875,65,60,49,79,52,35,66,51,53,44,49,58,72,57,58,61.2,57,64,48,75,57,58,59,49,56,60,57,54
2011/9/15 9:53,55,60,48,61,59,60,48,83,59,45,63,59,56,57,61,59,62,59,53,62,63,56,58,62,58,57,64,61,54,70,63,58
2011/9/15 9:54,67,74,25,57,57,59,65,64,54,49,68,56,54,62,57,51,61,60,55,84,44,65,35,63,65,63,59,73,52,63,55,60
2011/9/15 9:54,69,57,59,63.33333333,57,57,59,61,55,56,67,60,37,48,61,51,59,54,56,70,64,72,61,48,58,62,57,70,67,57,57,54
2011/9/15 9:54,71,69,58,57,65,57,59,61,56,52,75,66,56,68,63,49,66,49,56,65,57,61,69,63,51,57,70,61,57,62,52,60
2011/9/15 9:55,66,62,61,76,54,59,53,58,59,52,63,47,66,72,61,56,64,64,53,64,57,62,60,71,60,57,63,61,61,58,56,53
2011/9/15 9:55,56,71,54,67,69,64,51,51,51,60,75,64,57,82,59,64,62,63,43,70,49,62,56,64,58,53,69,57,58,63,53,60
2011/9/15 9:55,66,63,54,67,71,54,60,64,59,46,65,59,58,80,46,57,66,58,59,70,67,64,57,63,63,81,66,60,61,51,61,61
2011/9/15 9:56,57,56,56,56.4,63,69,42,65,60,60,76,56,61,56,62,56,70,61,65,54,62,70,55,45,40,56,59,65,58,42,73,66
2011/9/15 9:56,44,62,75,63,68,57,63,62,52,55,72,55,59,52,56,59,72,61,60,72,54,63,59,62,63,65,55,59,54,72,61,59
2011/9/15 9:56,66,59,49,53,52,67,58,37,54,62,70,50,55,67,66,54,72,61,64,68,62,65,51,53,57,50,58,66,66,63,53,48
2011/9/15 9:57,63,70,55,62.57142857,63,53,55,58,57,56,61,54,48,65,56,52,65,59,49,63,80,63,62,57,59,49,50,55,55,63,54,52
2011/9/15 9:57,61,52,63,25,53,61,59,71,55,65,61,52,59,61,62,51,68,61,58,66,64,58,57,63,63,45,78,63,48,66,49,51
2011/9/15 9:57,63,66,51,51,65,60,59,70,54,51,67,46,59,61,57,48,70,60,61,64,61.5,62,53,55,70,54,66,60,55,59,51,53
2011/9/15 9:58,60,60,58,34,67,65,59,55,61,49,64,58,55,67,59,61,73,60,58,58,59,68,62,70,61,52,68,58,68,60,59,50
2011/9/15 9:58,56,58,60,50,62,80,53,76,47,41,60,60,65,69,62,60,65,62,59,66,72,65,54,67,61,57,65,62,51,53,65,55
2011/9/15 9:58,64,64,56,60,49,60,57,64,51,66,62,57,55,53,67,50,65,59,62,65,51,73,55,65,60,49,61,33,49,62,52,65
2011/9/15 10:43,62,63,63,62.58823529,61,54,59,58,59,57,66,56,54,64,53,54,60,57,52,60,56,62,54,59,54,55,67,61,60,64,58,58
2011/9/15 10:43,70,65,55,64.33333333,55,48,46,61,61,58,49,56,66,67,63,64,64,60,56,62,53,61,49,69,51,51,62,56,55,68,61,58
2011/9/15 10:44,45,56,65,67,52,67,61,56,50,66,66,52,51,57,55,58,60,61,60,79,58,61,44,67,61,59,71,62,58,60,53,50
2011/9/15 10:44,60,69,55,67,52,54,57,63,65,62,68,52,65,65,60,43,64,62,59,73,62,74,56,54,54,55,48,56,58,69,63,52
2011/9/15 10:44,63,63,61,62.27272727,56,63,65,64,51,52,53,61,58,60,63,58,64,60,53,68,67,62,53,60,56,51,58,55,51,60,64,61
2011/9/15 10:45,56,61,60,67,65,64,55,66,60,73,72,59,55,64,62,58,65,57,54,70,55,60,54,58,63,51,56,57,49,60,56,53
2011/9/15 10:45,59,52,64,0,65,59,55,50,59,63,57,54,55,71,59,57,65,62,58,51,46,72,46,64,46,63,58,49,57,67,54,59
2011/9/15 10:45,74,59,61,45,58,62,49,53,48,42,65,52,48,75,49,52,65.875,69,64,69,57,65,55,59,51,60,65,54,58,61,50,48
2011/9/15 10:46,57,66,58,67,61,54,47,62,58,54,62,48,58,63.84615385,65,60,65,60,60,66,61,64,64,64,59,57,56,62,61,61,59,53
2011/9/15 10:46,58,66,52,60.57142857,48,61,45,70,60,49,54,48,57,66,55,51,68,64,63,72,70,68,57,63,55,55,53,62,49,55,47,54
2011/9/15 10:46,71,72,65,86,43,45,56,72,58,59,65,56,56,79,62,49,66,54,54,67,55,62,51,68,64,50,57,57,53,65,66,61
2011/9/15 10:47,50,70,49,50,57,69,61,70,43,64,58,64,56,54,43,43,65,57,61,61,47,53,39,65,57,61,64,57,61,56,61,56
2011/9/15 10:47,69,56,58,66,80,60,62,53,44,52,74,47,53,46,56,55,71,62,57,74,67,72,67,70,64,56,58,66,40,71,53,68
2011/9/15 10:47,79,62,66,67,63,61,53,61,74,54,67,45,55,75,55,44,63,57,54,55,57,74,70,63,57,52,68,59,44,65,59,58
2011/9/15 10:48,66,65,72,67,57,57,50,64,65,58,54,56,55,60,47,42,62,60,57,63,69,67,55,50,54,54,72,62,50,65,75,62
2011/9/15 10:48,56,64,67,33,59,59,58,53,62,60,53,54,54,63,56,56,70,65,61,63,63,65,35,58,41,66,61,57,59,64,66,50
2011/9/15 10:48,65,72,67,64,66,68,60,59,58,52,62,56,58,66,65,57,67,62,61,58,49,72,53,69,57,57,71,72,60,61,59,56
2011/9/15 10:49,56,60,61,59,64,58,63,63,48,55,62,58,53,63,67,58,64,59,60,62,63,69,55,53,57,37,55,60,53,59,56,59
2011/9/15 10:49,60,60,51,57.75,81,56,58,73,59,51,38,50,55,60,60,53,65,57,58,78,61,73,52,51,68,64,42,62,56,62,52,56
2011/9/15 10:49,65,64,56,60.1875,72,65,58,58,50,58,69,57,61,63,46,49,63,63,57,68,60,62,50,69,48,33,53,60,59,58,55,65
2011/9/15 10:50,68,62,65,0,59,68,64,58,56,48,72,56,59,79,66,61,70,64,58,61,62,67,49,64,63,38,57,66,52,61,52,61
2011/9/15 10:50,68,73,47,3,60,55,62,66,68,52,81,50,63,75,66,54,65,64,53,65,66,61,59,76,68,54,54,62,61,69,61,54
2011/9/15 10:50,57,82,60,49,52,66,48,59,55,53,66,55,62,75,64,64,56,57,57,62,65,77,59,66,55,52,67,63,50,67,59,50
2011/9/15 10:51,66,57,57,62,67,56,59,64,46,56,57,51,55,64,68,61,67,51,57,68,49,66,58,50,49,49,67,63,57,68,68,51
2011/9/15 10:51,65,64,58,62.53846154,63,67,66,54,65,46,77,63,61,66,61,67,60,58,57,73,55,56,49,63,64,50,59,51,58,53,54,61
2011/9/15 10:51,62,51,51,85,62,54,66,66,68,57,57,44,40,62,53,48,66,59,61,58,53,55,55,64,50,58,54,58,63,64,62,51
2011/9/15 10:52,66.625,74,61,67,62,65,64,73,52,60,61,58,58,55,56,66,67,63,59,80,65,65,43,68,67,54,61,57,59,68,57,58
2011/9/15 10:52,64,61,56,58,70,30,58,71,60,54,50,55,54,65,59,57,66,59,59,68,59,61,39,66,62,45,59,72,53,72,63,53
2011/9/15 10:52,45,43,62,83,61,49,57,60,72,59,61.84615385,57.45,55.07142857,67,57,57,66,60,62,59,63,66,45,68,61,48,61,51,56,56,59,60
2011/9/15 10:53,61,67,64,66,57,58,64,61,56,50,72,62,57,79,63,54,64,61,58,71,60,63,53,61,60,51,74,61,56,41,35,57
2011/9/15 10:53,70,66,65,62,0,69,57,56,60,53,54,69,56,66,66,67,64,61,57,64,65,59,65,58,55,48,73,65,59,62,52,55
2011/9/15 10:53,58,54,64,67,63,55,51,57,49,54,26,54,55,66,67,55,63,61,58,57,62,60,54,46,59,49,73,60,65,67,55,57
2011/9/15 10:54,74,55,58,62.875,65,66,55,62,53,42,58.4,55.2,54.8,67,62,57,59.22222222,60,59,70,53,59,55,56,61,52,52,67,66,54,55,70
2011/9/15 10:54,62,66,60,63.53846154,70,62,59,54,50,50,62,56,54,73,73,61,56.23076923,55,57,69,60,73,54,67,53,61,51,55,61,55,66,48
2011/9/15 10:54,52,57,47,67,59,60,59,48,40,49,55,57,53,61,61,59,64,59,58,70,62,56,29,56,62,50,56,64,52,58,56,61
2011/9/15 10:55,62,61,52,58.94736842,67,60,55,52,56,53,67,50,45,70,57,65,57,58,55,63,67,85,35,70,54,54,62,57,60,69,55,56
2011/9/15 10:55,60,70,55,57,57,62,61,56,62,68,66,58,59,63,61,43,67,60,63,61,54,68,47,60,59,59,51,51,41,58,52,63
2011/9/15 10:55,70,58,78,66.33333333,52,58,57,58,60,54,62,56,57,76,62,63,68,55,45,64,62,66,64,67,58,45,57,48,49,66,61,53
2011/9/15 10:56,56,70,65,66,52,61,57,70,48,50,64,55,54,57,56,58,63,58,57,50,61,62,52,49,63,62,67,65,57,56,59,50
2011/9/15 10:56,54,57,61,32,57,65,53,60,65,55,63,57,59,69,58,60,64,58,57,73,59,49,57,66,47,61,60,51,50,61,59,57
2011/9/15 10:56,56,51,48,26,60,65,63,59,57,63,56,48,47,61,57,58,65,59,62,71,64,49,60,62,51,58,69,62,54,60,62,57
2011/9/15 10:57,59,58,61,47,57,60,60,70,52,50,66,67,67,57,66,57,66,58,61,77,60,68,13,62,64,53,66,60,44,65,62,59
2011/9/15 10:57,60.66666667,63.76923077,62.14285714,60.33333333,49,57,69,57,59,56,45,54,51,35,49,63,67,60,55,57,55,60,56,61,65,62,62,68,51,68,58,53
2011/9/15 10:57,62,73,63,67,49,57,69,57,59,56,64,55,57,55,64,57,65,58,51,96,52,48,60,58,58,59,59,59,56,62,56,60
2011/9/15 10:58,62,62,50,57,57,65,45,64,54,55,55,58,61,67,57,51,65,60,60,60,56,64,49,75,64,50,67,48,57,56,53,56
2011/9/15 10:58,53,66,49,0,61,61,55,63,61,52,63.6,60,72,75,56,55,66,58,57,53,62,53,65,84,60,42,69,60,60,57,66,56
2011/9/15 10:58,73,55,45,77,58,62,56,73,50,55,64,56,54,68,61,57,61,58,58,67,70,73,70,60,53,46,65,66,59,73,58,58
2011/9/15 10:59,67,58,49,53,60,57,58,63,52,56,71,63,61,61,67,58,67,62,55,58.2,57,59,53,68,61,51,67,62,58,65,47,55
2011/9/15 10:59,61,60,54,72,53,67,72,57,60,55,60,55,48,62,52,43,65,61,63,64,60,61,31,72,71,57,74,69,58,59,52,58
